"","TimeStampEpoch","Symbol","OrderPrice"
"637",1673015283949593856,"DG1L5",10.21
"638",1673015283966964736,"DG1L5",9.8
"639",1673015283969432064,"1NTNT",14.46
"640",1673015283992391680,"OOOTO",72.07
"641",1673015284006394880,"NQGAH",76.85
"642",1673015284006419200,"D30SM",103.93
"643",1673015284007331328,"OA14Y",63.98
"644",1673015284029090816,"OA14Y",64
"645",1673015284032196608,"OOOTO",69.22
"646",1673015284047710208,"OOOTO",72.05
"647",1673015284061770752,"GIJQX",66.26
"648",1673015284061776384,"1H2XW",135.57
"649",1673015284061845760,"Z5HII",49.4
"650",1673015284061872384,"Y3SCQ",182.56
"651",1673015284061887488,"Z5HII",246.83
"652",1673015284061902336,"Y3SCQ",36.49
"653",1673015284061945600,"OA14Y",61.41
"654",1673015284070238208,"NQGAH",76.83
"655",1673015284070457600,"D30SM",103.9
"656",1673015284071291392,"1NTNT",14.46
"657",1673015284072076544,"D30SM",99.17
"658",1673015284079643648,"OA14Y",63.98
"659",1673015284096534016,"3PM7N",61.32
"660",1673015284101042688,"3PM7N",61.31
"661",1673015284107462144,"OOOTO",72.02
"662",1673015284112795648,"Z5HII",49.39
"663",1673015284112813568,"HVR6B",35.75
"664",1673015284112827136,"OA14Y",61.44
"665",1673015284112852480,"Y3SCQ",182.52
"666",1673015284112867840,"Y3SCQ",36.48
"667",1673015284112883200,"Z5HII",246.79
"668",1673015284112929280,"Y3SCQ",179.84
"669",1673015284112943616,"Y3SCQ",35.98
"670",1673015284120737280,"NQGAH",73.22
"671",1673015284120742144,"Y3SCQ",36.49
"672",1673015284120772608,"Y3SCQ",182.56
"673",1673015284125780736,"NQGAH",73.2
"674",1673015284125955072,"OA14Y",61.41
"675",1673015284130987008,"OOOTO",69.24
"676",1673015284133747456,"GIJQX",66.25
"677",1673015284133751296,"TBHHD",130.37
"678",1673015284133759488,"1H2XW",135.53
"679",1673015284161977344,"TBHHD",132.32
"680",1673015284167986944,"Y3SCQ",179.88
"681",1.673015284168e+18,"Y3SCQ",35.98
"682",1673015284171817984,"Y3SCQ",36.48
"683",1673015284171830272,"Y3SCQ",182.52
"684",1673015284178335232,"OA14Y",61.44
"685",1673015284179012864,"HVR6B",35.79
"686",1673015284179749120,"NQGAH",73.22
"687",1673015284206946816,"OOOTO",69.27
"688",1673015284229809152,"3PM7N",61.59
"689",1673015284229919232,"OA14Y",61.46
"690",1673015284263392000,"HVR6B",35.8
"691",1673015284267245824,"OOOTO",69.29
"692",1673015284270045440,"TBHHD",130.33
"693",1673015284288661760,"DG1L5",9.8
"694",1673015284288677888,"OOOTO",69.27
"695",1673015284309553920,"OOOTO",72
"696",1673015284323542784,"DG1L5",10.26
"697",1673015284323563520,"OOOTO",72.02
"698",1673015284387492352,"OOOTO",69.24
"699",1673015284387504384,"OA14Y",61.44
"700",1673015284391928064,"JU3VN",27.36
"701",1673015284391942144,"QGY3D",36.54
"702",1673015284392028160,"P29R0",29.93
"703",1673015284392039424,"JU3VN",117.24
"704",1673015284392211200,"P29R0",30.01
"705",1673015284392478720,"N06BZ",108.12
"706",1673015284392530432,"N06BZ",108.44
"707",1673015284406703360,"N06BZ",108.45
"708",1.673015284412e+18,"DG1L5",10.25
"709",1.673015284463e+18,"N06BZ",108.44
"710",1673015284463281152,"OOOTO",69.27
"711",1673015284463289344,"OA14Y",61.46
"712",1673015284468216064,"JU3VN",27.49
"713",1673015284468262656,"QGY3D",36.68
"714",1673015284511528448,"TBHHD",132.36
"715",1673015284511575040,"GIJQX",66.26
"716",1673015284521712384,"OA14Y",61.49
"717",1673015284521735168,"OOOTO",69.29
"718",1673015284521798656,"OOOTO",72
"719",1673015284521807360,"OA14Y",63.95
"720",1673015284572390656,"OOOTO",71.98
"721",1673015284572406016,"OA14Y",63.93
"722",1673015284607178752,"DG1L5",9.79
"723",1673015284628316160,"OA14Y",63.95
"724",1673015284668615936,"OOOTO",69.32
"725",1673015284681141248,"OA14Y",61.51
"726",1673015284682450432,"TBHHD",130.37
"727",1673015284721740800,"OA14Y",63.93
"728",1673015284749465088,"OA14Y",63.95
"729",1673015284750448896,"N06BZ",108.45
"730",1673015284750471680,"JU3VN",89.91
"731",1673015284750504448,"N06BZ",108.14
"732",1673015284823283200,"OA14Y",63.93
"733",1673015284890954496,"NQGAH",73.2
"734",1.673015284921e+18,"X0W9B",130.1
"735",1673015284928721664,"DG1L5",9.8
"736",1673015284941421568,"OOOTO",69.34
"737",1673015284941500928,"OA14Y",63.95
"738",1673015284941913856,"NQGAH",73.22
"739",1673015284942743552,"3PM7N",61.32
"740",1673015284961489920,"Z5HII",48.73
"741",1673015284961537536,"D30SM",103.93
"742",1673015284962223616,"OSFG6",36.2
"743",1673015284962265088,"Z5HII",243.62
"744",1673015284962398976,"3PM7N",61.61
"745",1673015284963129344,"DG1L5",10.21
"746",1673015284981089280,"X0W9B",130.07
"747",1673015285003253760,"OA14Y",63.93
"748",1673015285007452672,"OA14Y",61.54
"749",1673015285007480064,"OOOTO",69.37
"750",1673015285044608256,"OOOTO",69.34
"751",1673015285050335232,"477JY",106.49
"752",1673015285100401664,"OOOTO",69.37
"753",1673015285122151680,"QGY3D",52.2
"754",1673015285122911232,"SXUH7",62.15
"755",1673015285149913344,"DG1L5",9.8
"756",1673015285151334912,"GIJQX",66.25
"757",1673015285151338240,"TBHHD",132.32
"758",1673015285196655616,"D30SM",103.9
"759",1673015285201737984,"X0W9B",130.1
"760",1673015285202318336,"D30SM",103.93
"761",1673015285227317248,"DG1L5",9.8
"762",1673015285240628736,"N06BZ",108.12
"763",1673015285240657920,"QGY3D",52.2
"764",1673015285241096960,"JU3VN",117.24
"765",1673015285261445120,"OA14Y",61.56
"766",1673015285302313472,"N06BZ",108.14
"767",1673015285302602240,"D30SM",99.2
"768",1673015285302893568,"9S971",124.35
"769",1673015285303167744,"DFSR3",30.15
"770",1673015285361091072,"TBHHD",132.36
"771",1673015285361112320,"GIJQX",66.26
"772",1673015285420067840,"GIJQX",66.25
"773",1673015285420396800,"TBHHD",132.32
"774",1673015285420571648,"D30SM",99.17
"775",1673015285420688384,"NQGAH",76.8
"776",1673015285420755456,"D30SM",103.88
"777",1673015285420756736,"OOOTO",71.95
"778",1673015285425825280,"OA14Y",63.9
"779",1673015285427870976,"NQGAH",76.83
"780",1673015285427896832,"OA14Y",63.93
"781",1673015285427910144,"OOOTO",71.98
"782",1673015285427921408,"D30SM",103.9
"783",1673015285429385216,"D30SM",103.93
"784",1673015285442727424,"N06BZ",108.12
"785",1673015285491463680,"NQGAH",73.2
"786",1673015285520704512,"DG1L5",9.8
"787",1673015285520845312,"NM3VI",104.21
"788",1673015285520884480,"Z5HII",49.38
"789",1673015285520968192,"Z5HII",246.75
"790",1673015285532383744,"DG1L5",10.21
"791",1673015285533130240,"DG1L5",10.22
"792",1673015285553826304,"D30SM",103.9
"793",1673015285586226944,"DG1L5",10.21
"794",1673015285666832640,"DG1L5",10.24
"795",1673015285695667200,"N06BZ",108.44
"796",1673015285696008192,"N06BZ",108.45
"797",1673015285732913920,"3PM7N",61.31
"798",1673015285769716736,"DG1L5",9.8
"799",1673015285802177536,"OA14Y",61.54
"800",1673015285806712320,"N06BZ",108.44
"801",1673015285846946816,"OA14Y",63.9
"802",1673015285846972416,"OOOTO",71.95
"803",1673015285867740672,"OA14Y",63.93
"804",1673015285868170240,"Z5HII",49.39
"805",1673015285868262144,"Z5HII",246.79
"806",1673015285921515008,"OOOTO",71.98
"807",1673015285964522496,"K8OY9",108.6
"808",1673015286021272064,"3PM7N",61.59
"809",1673015286021347328,"XKOBH",100.28
"810",1673015286028849664,"OA14Y",63.95
"811",1673015286028871680,"OOOTO",72
"812",1673015286046963712,"OA14Y",61.56
"813",1673015286058545664,"JU3VN",27.36
"814",1673015286058549248,"QGY3D",36.54
"815",1673015286064657408,"QGY3D",52.2
"816",1673015286065094400,"DD4PJ",7.9
"817",1673015286065416704,"3PM7N",61.32
"818",1673015286087667712,"QGY3D",36.54
"819",1673015286089063936,"N06BZ",108.14
"820",1673015286096206080,"NM3VI",102.54
"821",1673015286096233216,"GIJQX",65.43
"822",1673015286096486144,"GIJQX",65.42
"823",1673015286096496640,"NM3VI",102.5
"824",1673015286105203456,"9S971",119.39
"825",1673015286105955840,"3PM7N",61.61
"826",1673015286109442048,"OA14Y",61.54
"827",1673015286109460992,"DG1L5",9.79
"828",1673015286112227840,"DG1L5",10.23
"829",1673015286120403456,"JU3VN",89.91
"830",1673015286120885760,"P29R0",30.01
"831",1673015286168704512,"Z5HII",246.75
"832",1673015286168722944,"Y3SCQ",36.47
"833",1673015286168730112,"Y3SCQ",182.48
"834",1673015286168795648,"Z5HII",49.38
"835",1673015286222487040,"OOOTO",69.34
"836",1673015286233218560,"QGY3D",52.41
"837",1673015286238248960,"XKOBH",100.29
"838",1673015286238282496,"N06BZ",108.45
"839",1673015286238359040,"P29R0",29.93
"840",1673015286239047936,"JU3VN",117.83
"841",1673015286255533568,"9S971",119.35
"842",1673015286357619456,"XKOBH",99.99
"843",1673015286357628160,"N06BZ",108.46
"844",1673015286357706240,"XKOBH",100.31
"845",1673015286357801472,"OOOTO",72.02
"846",1673015286357823744,"GIJQX",66.26
"847",1673015286357857792,"Y3SCQ",36.48
"848",1673015286357877248,"Y3SCQ",182.52
"849",1673015286357894400,"Z5HII",246.79
"850",1673015286357911040,"Z5HII",49.39
"851",1673015286357943808,"TBHHD",132.36
"852",1673015286358203392,"QGY3D",52.4
"853",1673015286358513152,"JU3VN",117.8
"854",1673015286358664192,"9S971",124.31
"855",1673015286358856960,"DG1L5",10.25
"856",1673015286358861312,"DFSR3",30.15
"857",1673015286359018496,"DD4PJ",7.89
"858",1673015286458793472,"OOOTO",69.37
"859",1673015286458813696,"OOOTO",72
"860",1673015286458991616,"JU3VN",27.36
"861",1673015286459011584,"9S971",124.35
"862",1673015286459048448,"JU3VN",90.32
"863",1673015286459146752,"N06BZ",108.45
"864",1673015286459178240,"DFSR3",30.15
"865",1673015286459228672,"XKOBH",100.29
"866",1673015286459315456,"XKOBH",99.98
"867",1673015286460141056,"RKG2T",13.84
"868",1673015286470081536,"P29R0",29.93
"869",1673015286470185216,"JU3VN",117.24
"870",1673015286470220800,"QGY3D",52.2
"871",1673015286470276096,"N06BZ",108.12
"872",1673015286485833728,"K8OY9",108.56
"873",1673015286527566848,"N06BZ",108.14
"874",1673015286535822080,"N06BZ",108.12
"875",1673015286536026880,"3PM7N",61.31
"876",1673015286536273920,"9S971",124.31
"877",1673015286536561152,"DFSR3",30.15
"878",1673015286546902784,"OOOTO",71.98
"879",1673015286550789120,"NQGAH",76.78
"880",1673015286550812672,"OA14Y",63.93
"881",1673015286550814720,"D30SM",103.83
"882",1673015286553349632,"5O7XM",1.53
"883",1673015286553363968,"J7U99",1.57
"884",1673015286553366784,"5O7XM",1.53
"885",1673015286553376256,"J7U99",1.57
"886",1673015286556398592,"9S971",124.35
"887",1673015286556642816,"DFSR3",30.15
"888",1673015286556785920,"NM3VI",104.25
"889",1673015286563508480,"NQGAH",76.83
"890",1673015286563519488,"OOOTO",72
"891",1673015286563526144,"OA14Y",63.95
"892",1673015286563534336,"D30SM",103.9
"893",1673015286595976960,"QGY3D",52.2
"894",1673015286596343040,"DD4PJ",7.9
"895",1673015286608915456,"NM3VI",104.21
"896",1673015286608956160,"N06BZ",108.44
"897",1673015286609554944,"P29R0",75.02
"898",1673015286609971712,"NM3VI",104.25
"899",1673015286610324480,"TBHHD",130.33
"900",1673015286611497472,"RKG2T",13.99
"901",1673015286614270720,"OA14Y",63.93
"902",1673015286614514944,"OOOTO",71.98
"903",1673015286614556416,"J7U99",1.56
"904",1673015286614569984,"5O7XM",1.53
"905",1.673015286615e+18,"5O7XM",1.52
"906",1673015286615206912,"J7U99",1.56
"907",1673015286619040256,"DG1L5",9.79
"908",1673015286619318272,"DG1L5",9.79
"909",1673015286625756160,"RKG2T",13.89
"910",1673015286673310976,"NM3VI",104.21
"911",1673015286673361920,"Z5HII",49.38
"912",1673015286673372416,"Z5HII",246.75
"913",1673015286673505792,"OA14Y",63.9
"914",1673015286673544192,"OOOTO",71.95
"915",1673015286673580544,"D30SM",99.15
"916",1673015286677040128,"TBHHD",132.32
"917",1673015286696373760,"QGY3D",52.2
"918",1673015286696921600,"DD4PJ",7.89
"919",1673015286697341440,"TBHHD",132.36
"920",1673015286705638912,"OOOTO",69.34
"921",1673015286709648640,"3PM7N",61.32
"922",1673015286709954816,"P29R0",75.02
"923",1673015286729420288,"DG1L5",9.81
"924",1673015286757201408,"TBHHD",132.32
"925",1673015286757344256,"OOOTO",69.37
"926",1673015286783421952,"JU3VN",89.91
"927",1673015286783441408,"QGY3D",52.2
"928",1673015286816650496,"N06BZ",108.14
"929",1673015286817118208,"DD4PJ",7.9
"930",1673015286843452160,"5O7XM",1.53
"931",1673015286843459584,"J7U99",1.57
"932",1673015286843486720,"5O7XM",1.53
"933",1673015286843493888,"J7U99",1.57
"934",1673015286845980160,"N06BZ",108.45
"935",1673015286861487616,"OA14Y",61.56
"936",1673015286896578560,"J7U99",1.56
"937",1673015286896811520,"N06BZ",108.12
"938",1673015286897634816,"5O7XM",1.53
"939",1673015286897661952,"5O7XM",1.52
"940",1673015286897726976,"DD4PJ",7.89
"941",1673015286911904256,"Y3SCQ",36.47
"942",1673015286911926784,"GIJQX",66.25
"943",1673015286911927296,"Y3SCQ",182.48
"944",1673015286932274176,"DG1L5",10.21
"945",1673015286932303360,"OOOTO",71.93
"946",1673015286954321920,"N06BZ",108.44
"947",1673015286954393088,"P29R0",75.02
"948",1673015286973006080,"3PM7N",61.31
"949",1673015286983902720,"P29R0",75.02
"950",1673015286997583872,"9S971",124.31
"951",1673015286997758976,"DFSR3",30.15
"952",1673015286997852160,"OA14Y",63.88
"953",1673015287007612416,"OOOTO",71.95
"954",1673015287007613952,"D30SM",103.98
"955",1673015287007616000,"OA14Y",63.9
"956",1673015287007626752,"NQGAH",76.88
"957",1673015287009068032,"NQGAH",73.17
"958",1673015287022701056,"OOOTO",71.98
"959",1673015287022706688,"OA14Y",63.93
"960",1673015287057931264,"D30SM",104
"961",1673015287058625280,"NQGAH",76.9
"962",1673015287059046400,"NQGAH",73.2
"963",1673015287061627136,"HVR6B",35.79
"964",1673015287071205888,"OA14Y",61.54
"965",1673015287079610368,"QGY3D",52.2
"966",1673015287079968000,"P29R0",74.81
"967",1673015287080076800,"JU3VN",117.24
"968",1673015287080165120,"P29R0",75.02
"969",1673015287080564480,"3PM7N",61.59
"970",1673015287080617984,"XKOBH",100.28
"971",1673015287080640512,"3PM7N",61.61
"972",1673015287080723200,"XKOBH",100.29
"973",1673015287082923264,"OOOTO",71.95
"974",1673015287082929920,"OA14Y",63.9
"975",1673015287084707840,"P29R0",29.93
"976",1673015287089910016,"JU3VN",89.89
"977",1673015287090020864,"3PM7N",61.32
"978",1673015287090388480,"OOOTO",71.98
"979",1673015287090392576,"OA14Y",63.93
"980",1673015287094139392,"3PM7N",61.31
"981",1673015287116036864,"P29R0",75.02
"982",1673015287146086912,"P29R0",74.82
"983",1673015287146236928,"QGY3D",52.2
"984",1673015287146528768,"JU3VN",89.91
"985",1673015287147047680,"3PM7N",61.59
"986",1673015287147428864,"XKOBH",100.28
"987",1673015287168864768,"OOOTO",71.95
"988",1673015287168865280,"NQGAH",76.83
"989",1673015287168873984,"OA14Y",63.9
"990",1673015287168891904,"D30SM",103.9
"991",1673015287173436416,"OA14Y",63.93
"992",1673015287173445632,"NQGAH",76.9
"993",1673015287173458432,"D30SM",104
"994",1673015287173464320,"OOOTO",71.98
"995",1673015287188154624,"3PM7N",61.32
"996",1673015287202585088,"DG1L5",10.21
"997",1673015287206269440,"P29R0",75.02
"998",1673015287206379264,"N06BZ",108.14
"999",1673015287251681536,"OA14Y",61.56
"1000",1673015287251683328,"D30SM",99.17
"1001",1673015287260993024,"3PM7N",61.31
"1002",1673015287261050368,"N06BZ",108.12
"1003",1673015287264159232,"HVR6B",36.8
"1004",1673015287264393216,"OA14Y",61.54
"1005",1673015287264402944,"D30SM",99.15
"1006",1673015287287052544,"KIVN0",105.65
"1007",1673015287306415616,"X0W9B",130.07
"1008",1673015287306844416,"QGY3D",52.2
"1009",1673015287307226880,"SXUH7",62.12
"1010",1673015287337519104,"J7U99",1.57
"1011",1673015287337533184,"5O7XM",1.53
"1012",1673015287337542144,"5O7XM",1.53
"1013",1673015287337547520,"J7U99",1.57
"1014",1673015287345366016,"OA14Y",61.56
"1015",1673015287387081984,"NQGAH",73.17
"1016",1673015287400248832,"P29R0",30.01
"1017",1673015287406761472,"J7U99",1.56
"1018",1673015287406903808,"J7U99",1.56
"1019",1673015287407556608,"5O7XM",1.53
"1020",1673015287407603712,"5O7XM",1.52
"1021",1673015287408616448,"N06BZ",108.14
"1022",1673015287427104256,"DG1L5",9.8
"1023",1673015287438077184,"NQGAH",73.2
"1024",1673015287492275456,"TBHHD",130.37
"1025",1673015287614382080,"3PM7N",61.32
"1026",1673015287663245824,"OOOTO",71.95
"1027",1673015287691015936,"OOOTO",71.98
"1028",1673015287693780736,"JU3VN",27.49
"1029",1673015287693817344,"QGY3D",36.68
"1030",1673015287694641152,"TBHHD",130.33
"1031",1673015287694709248,"NQGAH",73.17
"1032",1673015287780915712,"TBHHD",130.37
"1033",1673015287788192768,"NQGAH",73.2
"1034",1673015287837209344,"K8OY9",110.31
"1035",1673015287842214400,"NQGAH",73.17
"1036",1673015287842492928,"DG1L5",10.21
"1037",1673015287868069120,"X0W9B",130.1
"1038",1673015287869163008,"TBHHD",130.33
"1039",1673015287871132160,"K8OY9",110.35
"1040",1673015287894240000,"NQGAH",73.2
"1041",1673015287900877312,"NQGAH",73.17
"1042",1673015287928164096,"X0W9B",130.07
"1043",1673015287929286656,"TBHHD",130.37
"1044",1673015287962884864,"NQGAH",73.2
"1045",1673015287968470016,"X0W9B",130.1
"1046",1673015287969430016,"SXUH7",62.15
"1047",1673015287969556480,"TBHHD",130.33
"1048",1673015288016518144,"3PM7N",61.31
"1049",1673015288016546816,"P29R0",29.93
"1050",1673015288016578560,"N06BZ",108.12
"1051",1673015288048529920,"X0W9B",130.07
"1052",1673015288049498112,"SXUH7",62.12
"1053",1673015288049620992,"TBHHD",130.37
"1054",1673015288062642688,"DG1L5",9.82
"1055",1673015288062707456,"DG1L5",10.2
"1056",1673015288068854016,"N06BZ",108.14
"1057",1673015288073716480,"NQGAH",76.83
"1058",1673015288073746432,"D30SM",103.9
"1059",1673015288073760768,"OOOTO",71.95
"1060",1673015288073766912,"OA14Y",63.9
"1061",1673015288073843200,"D30SM",104
"1062",1673015288073855744,"NQGAH",76.9
"1063",1673015288073859840,"OA14Y",63.93
"1064",1673015288073891328,"OOOTO",71.98
"1065",1673015288087229184,"5O7XM",1.53
"1066",1673015288087249408,"J7U99",1.57
"1067",1673015288087261184,"5O7XM",1.53
"1068",1673015288087272448,"J7U99",1.57
"1069",1673015288123309568,"3PM7N",61.32
"1070",1673015288123591936,"3PM7N",61.31
"1071",1673015288149274112,"DG1L5",9.81
"1072",1673015288149315072,"DG1L5",10.21
"1073",1.673015288189e+18,"J7U99",1.56
"1074",1673015288189793280,"5O7XM",1.53
"1075",1673015288189848320,"5O7XM",1.52
"1076",1673015288222829824,"OOOTO",71.95
"1077",1673015288331455744,"OA14Y",63.9
"1078",1673015288349903616,"K8OY9",110.31
"1079",1673015288350139392,"OSFG6",36.2
"1080",1673015288409734656,"X0W9B",130.1
"1081",1673015288410028544,"N06BZ",108.12
"1082",1673015288410786816,"GIJQX",66.24
"1083",1673015288429852416,"P29R0",75.01
"1084",1673015288430236672,"D30SM",103.98
"1085",1673015288460230656,"X0W9B",130.07
"1086",1673015288461230080,"N06BZ",108.14
"1087",1673015288487066880,"OA14Y",61.54
"1088",1673015288487075584,"DG1L5",9.76
"1089",1673015288510126080,"P29R0",75.02
"1090",1673015288510543872,"D30SM",104
"1091",1673015288598438144,"X0W9B",130.1
"1092",1673015288598500352,"P29R0",75.01
"1093",1673015288598689280,"N06BZ",108.12
"1094",1673015288598956544,"D30SM",103.98
"1095",1673015288714903552,"XKOBH",100.29
"1096",1673015288714910208,"N06BZ",108.45
"1097",1673015288749014016,"DG1L5",9.77
"1098",1673015288749035520,"OOOTO",71.93
"1099",1673015288749078016,"DG1L5",10.2
"1100",1673015288766862848,"N06BZ",108.14
"1101",1673015288767701760,"P29R0",74.82
"1102",1673015288767750656,"3PM7N",61.32
"1103",1673015288767791360,"3PM7N",61.31
"1104",1673015288791268352,"3PM7N",61.61
"1105",1673015288808526080,"OA14Y",61.56
"1106",1673015288827833856,"HVR6B",35.8
"1107",1673015288831494144,"OOOTO",71.95
"1108",1673015288882936320,"OOOTO",71.93
"1109",1673015288882945280,"NQGAH",76.88
"1110",1673015288882951680,"TBHHD",130.33
"1111",1673015288882980864,"D30SM",103.95
"1112",1673015288883010560,"Z5HII",48.72
"1113",1673015288883022848,"Z5HII",243.58
"1114",1673015288888081408,"OOOTO",71.95
"1115",1673015288888108800,"D30SM",103.98
"1116",1673015288888113152,"NQGAH",76.9
"1117",1673015288890351360,"N06BZ",108.12
"1118",1673015288899168256,"X0W9B",130.07
"1119",1673015288899528960,"QGY3D",52.39
"1120",1673015288959689728,"N06BZ",108.14
"1121",1673015288989584640,"OA14Y",63.88
"1122",1673015288989594880,"D30SM",103.88
"1123",1673015288989602304,"NQGAH",76.83
"1124",1673015288989606144,"OOOTO",71.93
